codigo,nombre_cliente,pais,grupo,nombre_grupo,email
430300253,NOVOOPTICA (CORVERA),ES,999,INDEPENDIENTES,novooptica@hotmail.com
430310128,CINTRUENIGO OPTICA,ES,999,INDEPENDIENTES,
430461729,LOZANO (CHESTE)**CIONE**,ES,120,CIONE ESPAÑA,carmen.juan@opticaslozano.com
430083697,CALDERON OPTICA (STA COLOMA) **CL**,ES,999,INDEPENDIENTES,optica_calderon@yahoo.es
430082424,CENTRO DE OF ALVAR VILAPLANA I BLANCH DR,ES,999,INDEPENDIENTES,alvar.centre@vilaplanaoftalmo.com
430083856,VERNEDA OPTICA**VISTA OPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,nictitantesl@gmail.com
430082456,BELLATERA**UNI**13M**,ES,013,GEA,geraldine.soler@opticadelpenedes.es
430410644,FEDEROPTICOS HQ,ES,011,FEDEROPTICOS,federopticosgavala@gmail.com
430040434,EJIDO CENTRO OPTICO**UGO**,ES,026,NOG UGO,centroopticoejido@hotmail.com
430411080,LAGOH **SOLOPTICAL**,ES,052,SOLOPTICAL,e.lagoh@soloptical.com
430130305,AUDIOOPTICO OYOG**KIMERVISION**,ES,173,KIMERVISION,audioopticaoygo@gmail.com
430006646,CIONE PORTUGAL **HQ**,ES,121,CIONE PORTUGAL,anabela.ferraz@cione.pt
430200184,MINZU OPTICA**CECOP 2512 **CL**,ES,004,CECOP,minzuoptica@gmail.com
430020252,VISIONLAB (C C IMAGINALIA-ALBACETE) V-99,ES,001,VISIONLAB,vl299dir@visionlab.es
430070407,REINA OPTICA (CALA MILLOR),ES,999,INDEPENDIENTES,opticareinacm@hotmail.com
430082599,NOVOLENT URGELL OPTICA**CL**,ES,999,INDEPENDIENTES,urgell@novolent.com
430360364,EUGENIO SEQUEIROS (OPTICA STUDIO),ES,134,STUDIO OPTICAS-PONTE,plaza@opticastudio.com
430461110,PATRICIA BLASCO OPTIC**VISTALIA**CL,ES,166,VISTALIA,patriciablascooptics@hotmail.com
430030265,VORALIA OPTIC´S**CECOP**CL**,ES,004,CECOP,info@voralia.es
430150582,MIRADOIRO OPTICOS**CIONE 70300**CL**,ES,120,CIONE ESPAÑA,miradoiro@galicia.com
430283854,ATHENAE OPTICA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,multiopticasatenea@gmail.com
430281322,SAN MARTIN CENTRO OPTI**CECOP 2069**CL**,ES,004,CECOP,sandokan4950@gmail.com
430082265,DEL VALLES CENTRE OPTIC**CIONE 0133200**,ES,120,CIONE ESPAÑA,scirera@centreoptic.com
430150632,SOCORRO ROMAY FCIA OPTICA**UGO**,ES,026,NOG UGO,sromayroa@hotmail.com
430283010,LAGO C O (AVDA PPE ESPAÑA-COSLADA),ES,999,INDEPENDIENTES,opticalago@hotmail.com
430310246,AMILIVIA OPTICA**CL**,ES,999,INDEPENDIENTES,opticaamilivia@yahoo.es
430450157,QUINTANAR**FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,quintanar@federopticos.com
430461331,CULLERA**ALAIN AFFLELOU FRAQ **,ES,049,AA FRANQUICIA ESPAÑA,valencia.cullera.25abril@afflelou.es
430230161,AYAS OPTICA**CL**,ES,999,INDEPENDIENTES,jfayas_lomas@hotmail.com
430140495,NOROPTICOS**CLARAVISION 320**,ES,081,CLARAVISION,norbertoarancon@yahoo.es
430130109,SANTA LUCIA C O (C/SANTO),ES,999,INDEPENDIENTES,adelamo@cnoo.es
430350381,VENEGAS OPTICA**CIONE 0348600**,ES,120,CIONE ESPAÑA,optvenegas@gmail.com
430411151,CAPOTE CENTRO OPTICO**CL**,ES,999,INDEPENDIENTES,copcapot@hotmail.com
430284790,CONDE PEÑALVER**UNI**106C**,ES,013,GEA,conde.penalver@opticauniversitaria.es
430283176,ALCALA OPTICA,ES,999,INDEPENDIENTES,cosvi_alcala@yahoo.es
430280521,SALUD VISUAL OPTICA (MADRID),ES,999,INDEPENDIENTES,opticasaludv@hotmail.es
430150829,CADARPE (NARON)**MULTIOPTICAS**,ES,018,MULTIOPTICAS,americana23@multiopticas.com
430030759,NURIA OPTICA (ALCOY),ES,999,INDEPENDIENTES,opticanuria@opticanuria.es
430461702,OLIVA ANGELSVISION,ES,255,ANGELS-VISION,olivaangelsoptics@gmail.com
430110170,CABRERIZO MORILLAS M ANGEL DR,ES,999,INDEPENDIENTES,OFTALMOCAB@GMAIL.COM
430285004,VERAS OPTICA**CIONE 0349800**,ES,120,CIONE ESPAÑA,opticaverasloranca@gmail.com
430010144,SEDANO AUDIOCENTRO**FEDEROPTICOS**,ES,011,FEDEROPTICOS,sedano@federopticos.com
430081480,1015 - SANTS GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_SANTS@GENERAL-OPTICA.ES
430410658,CRUZ ROJA FCIA OP**FARMAOPTICS 1007**,ES,010,FARMAOPTICS,navarro.mariscal@hotmail.com
430083245,GRANOLLERS**UNI**52M**,ES,013,GEA,granollers@opticauniversitaria.es
430290366,MARBELLA**SOLOPTICAL**,ES,052,SOLOPTICAL,e.marbella@soloptical.com
430030865,CAROLINAS CENT OPT**VISTALIA**,ES,166,VISTALIA,c.o.carolinas@hotmail.es
430081901,ARTIVER OPTICA**CIONE 0186200**,ES,120,CIONE ESPAÑA,artiver@artiveroptics.com
430430306,VICTOR OPTICS**CL**,ES,999,INDEPENDIENTES,victoroptics@hotmail.com
430082787,GISPAU CENTRO SALUD V**VISTA OPTICA FRAN,ES,070,VISTA OPTICA FRANQUI,eduardoromo3000@hotmail.com
430320080,VARELA OPTICA (ORENSE) **CIONE 16300**CL**,ES,120,CIONE ESPAÑA,opticavarela@hotmail.com
430430360,XAVIER GOMEZ**FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,xaviergomez@federopticos.com
430082602,TRAVER OPTICA,ES,999,INDEPENDIENTES,ctraver300@gmail.com
430120243,ALBA OPTICA**VISTALIA**,ES,166,VISTALIA,vistaliaopticaalba@gmail.com
430200266,IKUSGUNE CENTRO DE OPTOMETRIA,ES,999,INDEPENDIENTES,ikusgune@ikusgune.com
430283771,COS ALCORCON OPTIFAS,ES,074,OPTIFAS,alcorcon@centroopticosocial.es
430360410,BALTAR OPTICA**CECOP**CL**,ES,999,INDEPENDIENTES,opticabaltarcatoira@gmail.com
430461111,CALDERONA OPTICA**IRISVISION**,ES,130,IRIS VISION,opticacalderona@gmail.com
430461645,GALLERY VISION,ES,255,ANGELS-VISION,galleryvision2020@gmail.com
430083531,AUSETANA OPTICA**CECOP**,ES,004,CECOP,tona@opticausetana.com
430082370,PROTECVISION**UGO**,ES,026,NOG UGO,pedidos@protecvision.com
430230028,AMATE OPTICA,ES,400,INDEPENDIENTES PREMIUM,info@opticaamate.com
430360326,VILAGARCÍA OPTICA**OPTICALIA 10231**,ES,094,OPTICALIA,xunqueira@opticalia.es
430040195,RONDA OPTICA (ALMERIA),ES,999,INDEPENDIENTES,admin@opticaronda.es
430110171,OPTIVISION CIEN**CLARAVISION**,ES,081,CLARAVISION,optivisionocta@gmail.com
430150638,LOPSY OPTICA (RAMON Y CAJAL A CORUÑA),ES,999,INDEPENDIENTES,lopsytaller@hotmail.es
430283660,ZAMORA CO (C/JOSE ANTON) **CECOP**CL**,ES,004,CECOP,opticaszamora@opticaszamora.es
430290414,DIVINA PASTORA OPT**INNOVA**,ES,163,FEDEROP INNOVAVISION,marbella@innovaopticas.es
430390251,CENTRAL OPTICA (C/VARGAS)**CLARAVISION**,ES,081,CLARAVISION,administracion@central-optica.com
430461337,ESPAI VISUAL**KIMERVISION**CL**,ES,173,KIMERVISION,beacg_74@yahoo.com
430083451,GUINART OPTICA*CL**,ES,999,INDEPENDIENTES,juanignacioguinart@gmail.com
430285087,2000 S JOSE DE VALDERAS**K559,ES,058,CORTE INGLES,tienda.MAD.sanjosevalderas@optica2000.com
430083929,CASTELLDEFELS OPTICA**OPTICALIA 11180**,ES,094,OPTICALIA,opticaliacastelldefels@gmail.com
430180210,LAS TORRES CENTRO OPT**CL**,ES,999,INDEPENDIENTES,lastorres.co@hotmail.com
430240195,2000 PON.CAMINOSANTIAGO**R057,ES,058,CORTE INGLES,tienda.PON.CAMINOSANTIAGO@grupomasvision.es
430283177,NEWCO RETAIL (CUENTA CONTABLE),ES,149,MULTIOPTICAS PROPIAS,arantxa.zuniga@multiopticas.com
430470254,G&L OPTOMETRISTAS,ES,999,INDEPENDIENTES,gyl.optometristas@gmail.com
430130287,MIRAMAS OPTICAS**CECOP**,ES,004,CECOP,
430300572,MAYOR TORROGLOSA SERGIO CLIN,ES,999,INDEPENDIENTES,smt@um.es
430110627,ANA RIOS OPTICA (CADIZ)**MIOPTICO**CL**,ES,167,MIOPTICO GRUPO,optica.anarios@gmail.com
430120283,CASTELLÓN ENMEDIO**SOLOPTICAL**,ES,052,SOLOPTICAL,calleenmedio@soloptical.com
430300941,LUPER AVENIDA CANALEJAS**UGO **,ES,026,NOG UGO,hector.sanchez@luper.es
430430079,BUDESCA OPTICA,ES,999,INDEPENDIENTES,
430080389,CONDAL OFTAL INS,ES,999,INDEPENDIENTES,info@icoftalmologia.es
430081532,1014 - MERIDIANA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_MERIDIANA@GENERAL-OPTICA.ES
430082120,MATADEPERA OPTICA**CIONE 99200**,ES,120,CIONE ESPAÑA,imma_b@hotmail.com
430410674,ALCALA DE GUADAIRA**VISUAL OPTICS SEV**,ES,072,VISUAL OPTICA SEVILL,pedidos@visualoptica.es
430083248,MANRESA**UNI**53M**,ES,013,GEA,manresa@opticauniversitaria.es
430285132,PRINCESA **OPTICALIA 11169**,ES,094,OPTICALIA,sergio.morales@opticalia.com
430284933,COPAC OPTICA PZA SAN PEDRO**MIOPTICO**,ES,167,MIOPTICO GRUPO,opticacopac@gmail.com
430290393,NOSTRUM**SOLOPTICAL*,ES,052,SOLOPTICAL,e.nostrum@soloptical.com
430082770,CENTRE OPTIK**FARMAOPTICS**,ES,010,FARMAOPTICS,centreoptik@centreoptik.com
430082788,MG OPTICS**UGO**,ES,026,NOG UGO,infomgoptics@gmail.com
430320121,LENTES DE OURO OPTICA**OPTICALIA 10165**CL**,ES,094,OPTICALIA,opticalialentes@hotmail.com
430360093,1056 - PONTEVEDRA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_PONTEVEDRA@GENERAL-OPTICA.ES
430082619,FOTON OPTICA**CL**,ES,999,INDEPENDIENTES,info@ofoton.com
430120255,IAI CASTELLON CENTRO,ES,999,INDEPENDIENTES,castellonc@amplifon.com
430200283,BIDASOA OPTICA**CL**,ES,999,INDEPENDIENTES,enekozabalo@yahoo.es
430283772,LA OPTICA,ES,999,INDEPENDIENTES,laoptica2017@gmail.com
430360412,CALVEIRO OPTICA,ES,999,INDEPENDIENTES,opticacalveiro@gmail.com
430461149,HURTADO OPTICA**CL**,ES,999,INDEPENDIENTES,info@opticashurtado.com
430360474,CASTELAO**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,pontevedra.castelao@afflelou.es
430461671,ALZIRA**CLARAVISION**,ES,081,CLARAVISION,Javierfos@icloud.com
430030407,L'AVINGUDA VISION**UGO**,ES,026,NOG UGO,opticalavinguda@gmail.com
430082399,TONA CENTRO OPTICO**UGO**,ES,026,NOG UGO,pablo@estilnou.com
430230037,LUCENA (JAEN) **MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,jardinillos@opticaslucena.com
430360362,ALEMANA 12 (SALVATIERRA 2) **OPTICALIA** (CUENTA CONTA,ES,094,OPTICALIA,oalemana12@gmail.com
430461609,LLIRIA (I V SORDERA) **OPTICALIA 10933**,ES,094,OPTICALIA,lliria@amplifon.com
430380216,CC SIAM MALL - OROTAVA S.L. *MULTIOPTICA**CL**,ES,018,MULTIOPTICAS,pedidos@opticaorotava.com
430120279,AIDA SIFRE C O Y AUDITIVO**CIONE 0196800**,ES,120,CIONE ESPAÑA,aidasifre@gmail.com
430040196,OPTICEEL CENTRO OPTICO,ES,999,INDEPENDIENTES,c.opticoopticeel@gmail.com
430110243,IGLESIAS (CHICLANA) MULTIOPTICAS,ES,018,MULTIOPTICAS,multiopticas.stocristo@hotmail.com
430150642,CHAMPION SANTIAGO COM**ALAIN AFFLELOU FR,ES,049,AA FRANQUICIA ESPAÑA,santiago.champion@afflelou.es
430281119,DEL MAR OPTICA**CIONE 35300**,ES,120,CIONE ESPAÑA,opticadelmar@gmail.com
430283662,EL NARANJO **NATURAL OPTICS**,ES,019,NOG,elnaranjo@naturaloptics.com
430083453,GRAN VIA L´H**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,barcelona.hospitalet.granvia@afflelou.es
430285088,2000 SANCHINARRO**K517,ES,058,CORTE INGLES,tienda.MAD.sanchinarro@optica2000.com
430180211,UNIV GRANADA ATT SONIA ORTIZ,ES,401,UNIVERSIDADES,soniaortiz@ugr.es
430260183,2000 LOG.GRANVIADOS**R053,ES,058,CORTE INGLES,tienda.log.granvia@grupomasvision.es
430120262,IVOP OPTICA,ES,999,INDEPENDIENTES,institutivop@gmail.com
430080904,JANE (CARDONA),ES,999,INDEPENDIENTES,opticajane@yahoo.es
430082750,GMD VALLES CENTRE OFTALMOLOGIC,ES,999,INDEPENDIENTES,clinicavalles@hotmail.com
430300910,SEDA LA OPTICA**KIMERVISION**,ES,173,KIMERVISION,info@opticalaseda.com
430301006,ROMANA OPTICOS**CIONE 0347400**,ES,120,CIONE ESPAÑA,romanaopticos@gmail.com
430310286,LURESU OPTICA,ES,999,INDEPENDIENTES,podoptica.sl@gmail.com
430081562,1078 - MARAGALL GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_MARAGALL@GENERAL-OPTICA.ES
430082227,RIPOVISION CENTRE OPTIC**CIONE 0191000**,ES,120,CIONE ESPAÑA,ripovisio@gmail.com
430410714,REAL FARMACIA OPTICA**FARMAOPTICS 1060**,ES,010,FARMAOPTICS,farmaciaopticareal@hotmail.com
430082439,SANT PERE**UNI**54E**,ES,013,GEA,geraldine.soler@opticadelpenedes.es
430083822,SANT ANDREU,ES,999,INDEPENDIENTES,espai.optic@gmail.com
430290424,MYRAMAR (PARQUE COMERCIAL MIJAS) **SOLOPTICAL**,ES,052,SOLOPTICAL,e.mijas@soloptical.com
430082950,XIMENES OPTICA - PLAÇA SANTA ANNA,ES,400,INDEPENDIENTES PREMIUM,enric@ximenes.es
430430317,LICARI VISION **CL**,ES,183,VISTA OFTALMOLOGOS,optometria@licarivision.com
430082801,SAGRADA FAMILIA**OPTICALIA 10645**,ES,094,OPTICALIA,opticaliasgdafamilia@gmail.com
430330012,GIJON (FRESNOS) **FEDEROPTICOS**CL,ES,011,FEDEROPTICOS,gijon@federopticos.com
430360108,1042 - COLON GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_COLON@GENERAL-OPTICA.ES
430200286,USURBIL OPTIKA,ES,999,INDEPENDIENTES,ramonunzu@hotmail.com
430283793,J GARCIA OPTICA,ES,999,INDEPENDIENTES,opticajgarcia@hotmail.com
430360422,ALMA OPTICA**KIMERVISION**,ES,173,KIMERVISION,opticaalmaaguarda@gmail.com
430461160,MARIN MONTIEL JUAN DR **CL**,ES,999,INDEPENDIENTES,marin_jua@gva.es
430170342,ESPAI GIRONES**ALAIN AFFLLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,girona.salt.espaigirones@afflelou.es
430030420,MEDITERRANEA (BENIDORM) **UGO**,ES,026,NOG UGO,opticamediterranea@hotmail.com
430230058,ALCALA (JAEN) VISION,ES,400,INDEPENDIENTES PREMIUM,alcalavision@hotmail.com
430360371,PEREIRA OPTICA**UGO**,ES,026,NOG UGO,optikapereira@gmail.com
430380199,CC LA VILLA II - OROTAVA OPTICA S.L.**MULTIOPT*CL**,ES,018,MULTIOPTICAS,pedidos@opticaorotava.com
430040197,AGUADULCE OPTICA,ES,999,INDEPENDIENTES,optica@opticaaguadulce.com
430150644,CARIÑO OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticacarino@hotmail.es
430283665,CAMINO OPTICA**CL**,ES,999,INDEPENDIENTES,opticacamino@gmail.com
430400002,LUXOT OPTICA,ES,188,LUXOT GRUPO,opticaluxot1@hotmail.com
430461359,ALFAFAR ALAIN AFFLELOU FRANQ **,ES,049,AA FRANQUICIA ESPAÑA,valencia.alfafar.mn4@afflelou.es
430083456,LAS GLORIAS**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,barcelona.carrefour.glorias@afflelou.es
430285089,2000 GOYA 76**K523,ES,058,CORTE INGLES,tienda.MAD.goya1@optica2000.com
430140170,JULIAN MARTINEZ J A DR,ES,999,INDEPENDIENTES,oculosdejulian@hotmail.es
430285081,2000 PRINCESA**K544,ES,058,CORTE INGLES,tienda.MAD.princesa@optica2000.com
430083678,HOSPITALARIA SABADELL **UGO**,ES,026,NOG UGO,ohosabadell@gmail.com
430300913,GISBERT OPTICA**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,cgutierrez@zasvision.com
430100017,IRIS OPTICA (PLASENCIA),ES,999,INDEPENDIENTES,
430081649,1050 - TERRASSA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_TERRASSA@GENERAL-OPTICA.ES
430082285,MARESME OPTICA (PINEDA DEL MAR) **UGO**,ES,026,NOG UGO,OPTICASMARESME@GMAIL.COM
430410716,SILVA MEJIA FCIA OPT**FARMAOPTICS 256**,ES,010,FARMAOPTICS,martasilva@redfarma.org
430170320,LA JONQUERA**UNI**55C**,ES,013,GEA,lajonquera@opticauniversitaria.es
430120282,OPTICA HERNANDEZ**CIONE 0121301**,ES,120,CIONE ESPAÑA,phernandezperis@gmail.com
430284934,SALAZAR OPTICA & AUDIO**MIOPTICO**,ES,167,MIOPTICO GRUPO,plazadelafuente.optica@gmail.com
430290493,CC PLAZA MAYOR**SOLOPTICAL**,ES,052,SOLOPTICAL,e.plazamayor@soloptical.com
430082974,TORDERA**FEDEROPTICOS**,ES,011,FEDEROPTICOS,tordera@federopticos.com
430430327,EL VENDRELL**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,tarragona.elvendrell.alt@afflelou.es
430082823,BIOPTIC OPTICA**UGO**,ES,026,NOG UGO,bioptic@bioptic.net
430330196,NARCEA OPTICA**CECOP 521**CL**,ES,004,CECOP,info@opticanarcea.com
430360137,1081 - CAMELIAS GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_CAMELIAS@GENERAL-OPTICA.ES
430130041,LARA OPTICA (CIUDAD REAL)**CL**,ES,999,INDEPENDIENTES,elara@cnoo.es
430360431,CESAR CENTRO OPTICO**CL**,ES,999,INDEPENDIENTES,cesarcentrooptico@hotmail.com
430461171,ELIANA CENTRE OPTIC**CECOP**,ES,004,CECOP,centreopticleliana@hotmail.com
430081474,RODON GRAU  MARIA JOSE Dra**CL**,ES,999,INDEPENDIENTES,mariajoserodon@hotmail.com
430030472,GUMIEL**FEDEROPTICOS 1891**CL**,ES,011,FEDEROPTICOS,gumiel@federopticos.com
430082483,CAMPO OP (AV TORR-HOS) **VISTA OPTICA FRAN,ES,070,VISTA OPTICA FRANQUI,davidsabi@hotmail.es
430360375,REAL OPTICA**UGO**,ES,026,NOG UGO,javierestevezopt@gmail.com
430380291,CTRA ESCULTOR - OROTAVA MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,pedidos@opticaorotava.com
430040200,EL EJIDO**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,almeria.elejido.lobero@afflelou.es
430110280,CENTRAL OPT( S.FERNAN-CAD)**FARMAOPTICS**,ES,010,FARMAOPTICS,opticacgonzalez@gmail.com
430150650,ARTEIXO**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,lema.pablo@afflelou.es
430283671,PRINCIPE PIO**ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,madrid.principepio@afflelou.es
430290477,ABATI OPTICA**CIONE**,ES,120,CIONE ESPAÑA,esperanzaabati@optica-abati.es
430400005,CENTROVISION C&C**MIOPTICO**,ES,167,MIOPTICO GRUPO,centrovisioncyc@hotmail.es
430461389,LA OPTIQUETA**UGO**,ES,026,NOG UGO,optica@laoptiqueta.com
430083481,BARCELONA MILLER & MARC,ES,077,MILLER & MARC,barcelona.gran.gracia@millerandmarc.com
430285090,2000 ARAPILES-MADRID**K532,ES,058,CORTE INGLES,tienda.MAD.arapiles@optica2000.com
430140171,HOSPITAL INFANTA MARGARITA,ES,199,HOSPITALES,
430070740,MARRATXI ALAIN AFFLELOU,ES,049,AA FRANQUICIA ESPAÑA,vega.maria@afflelou.es
430285082,2000 SERRANO**K584,ES,058,CORTE INGLES,tienda.MAD.serrano@optica2000.com
430284815,MIRADA FELIZ**CL**,ES,999,INDEPENDIENTES,miradafelizoptica@gmail.com
430360493,1270 - VIGO GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_CCVIALIA@GENERAL-OPTICA.ES
430461114,ANDREU OPTICA,ES,999,INDEPENDIENTES,miraopticos@zasvision.com
430030749,CSS y R-PLAÇA DE DINS-Att InEs Ubeda C,ES,999,INDEPENDIENTES,
430081664,1012 - MERCAT DE SANT ANTONI GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_MERCATSANTANTONI@GENERAL-OPTICA.ES
430082322,MOIA VISIO**CIONE**,ES,120,CIONE ESPAÑA,carolmatas@yahoo.es
430410756,MALET OPTICA**CECOP**,ES,004,CECOP,opticamalet@hotmail.com
430030889,ALACANT**UNI**57C**,ES,013,GEA,Alacant.centre@opticauniversitaria.es
430230386,ARJONA CENTRO OPTICO**MIOPTICO**,ES,167,MIOPTICO GRUPO,arjonacentrooptico@gmail.com
430260178,CALAHORRA**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,maza.oriol@afflelou.es
430290599,NUEVA ALAMEDA**SOLOPTICAL**,ES,052,SOLOPTICAL,e.nueva.alameda@soloptical.com
430083299,CASABLANCA OPTICS (CENTRAL),ES,133,CASABLANCA-ANDORRANA,logisticandorra@terra.es
430430333,POLICLINICA COMARCAL DEL VENDREL,ES,999,INDEPENDIENTES,sanchez.ramirez.sandra@gmail.com
430082827,ROC BLANC**FARMAOPTICS**CL**,ES,010,FARMAOPTICS,optika.rocblanc@gmail.com
430082691,INTEROPTICA (GAVA),ES,999,INDEPENDIENTES,atv_650@hotmail.com
430200311,HORACIO OTEGUI MARTINEZ DR,ES,999,INDEPENDIENTES,botegui@coftalgui.com
430283809,CLINICA OFTALMOLOGICA DOCTOR CASTILLO,ES,999,INDEPENDIENTES,info@oftalmologiacastillo.com
430360449,VISION XXI OPTICAS**UGO**,ES,026,NOG UGO,cesures@visionxxi.es
430461226,OPTICA LEVARO**KIMERVISION**,ES,173,KIMERVISION,levaro@levaro.es
430030559,SAN ROC OPTICA**UGO**,ES,026,NOG UGO,juanjosanz69@gmail.com
430082485,PIERA OPTICA**CENTRE VISIO**,ES,073,GRUPO CENTRE VISIO,opticalia.piera@centrevisio.com
430230154,LUCENA (TRIVIÑO) **MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,bulevar@opticaslucena.com
430380204,SAN AGUSTIN - OROTAVA S.L *MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,pedidos@opticaorotava.com
430110301,SAN PABLO OPTICA**CL**,ES,999,INDEPENDIENTES,opticasanpabloelpuerto@gmail.com
430150651,LOS ROSALES**ALAIN AFFLELOU FRANQ **,ES,049,AA FRANQUICIA ESPAÑA,lacorunya.anyaza@afflelou.es
430281191,SALUD VISION**CL**,ES,999,INDEPENDIENTES,saludvision.sanjuan@gmail.com
430283673,LAZES OPTICA,ES,999,INDEPENDIENTES,opticacalazes@gmail.com
430400006,GAFITA DE ORO LA**KIMERVISION**,ES,173,KIMERVISION,lagafitadeoro@hotmail.es
430461398,NEWCO (VALENCIA) **MULTIOPTIC,ES,149,MULTIOPTICAS PROPIAS,Multiopticas.valencia1@multiopticas.com
430083489,GRANOLLERS CENTRE OFTALMOLOGIC**CL**,ES,999,INDEPENDIENTES,info@centreoftalmologic.es
430285133,BULEVAR GETAFE**ALAIN AFFLELOU**,ES,049,AA FRANQUICIA ESPAÑA,antonio@afflelou.es
430285083,2000 CASTELLANA**K563,ES,058,CORTE INGLES,tienda.MAD.castellana@optica2000.com
430070711,RIERA OPTICA**CECOP 2536**CL**,ES,004,CECOP,opticariera@gmail.com
430080291,LOPE DE VEGA OPTICA,ES,999,INDEPENDIENTES,yalitr@yahoo.es
430282706,SANAVISION OPTICA,ES,999,INDEPENDIENTES,opticasanavision@telefonica.net
430100024,REY OPTICA,ES,999,INDEPENDIENTES,opticareyplasencia@gmail.com
430130316,TOMELLOSO VISION,ES,999,INDEPENDIENTES,tomellosovision@gmail.com
430070698,ALCUDIA OPTICA,ES,999,INDEPENDIENTES,alcudiaeyewear@opticalcudia.com
430282229,COS LEGANES,ES,074,OPTIFAS,leganes@centroopticosocial.es
430081836,1156 - SANT CUGAT GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_SANTCUGAT@GENERAL-OPTICA.ES
430410796,PEREZ SOLANO OPTICA**CIONE 0157600**,ES,120,CIONE ESPAÑA,farmaciaperezsolano@gmail.com
430500515,ZARAGOZA CENTRO**UNI**59C**,ES,013,GEA,zaragoza.centro@opticauniversitaria.es
430083928,PILAR OPTICA**CL**,ES,999,INDEPENDIENTES,opticadelpilar@gmail.com
430300756,ATALAYAS**SOLOPTICAL**,ES,052,SOLOPTICAL,e.atalayas@soloptical.com
430083310,TRAMU (CENTRAL),ES,133,CASABLANCA-ANDORRANA,andorranalmacen@terra.es
430290607,OPTICA ARGOS**CIONE 0187200**,ES,120,CIONE ESPAÑA,argosopticaestepona@gmail.com
430440014,ALCAÑIZ OPTICA**VISTALIA**,ES,166,VISTALIA,visionalcaniz@opticasvision.es
430082836,LAGO CENTRO OPTICO**UGO**,ES,026,NOG UGO,opticalago@opticalago.com
430360265,1186 - CORBAL GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_CORBAL@GENERAL-OPTICA.ES
430082696,SANT SADURNY OPTICA**CL**,ES,999,INDEPENDIENTES,opticasantsadurni@yahoo.es
430130115,MADOX OPTICO,ES,999,INDEPENDIENTES,ppardocampo@hotmail.com
430200324,OLAIZOLA OPTICA**KIMERVISION**,ES,173,KIMERVISION,olaizola@opticaolaizola.com
430360462,VISION XXI CUNTIS**UGO**,ES,026,NOG UGO,cuntis@visionxxi.es
430461228,TEN VISTA OPTICA**UGO**,ES,026,NOG UGO,tenvista@hotmail.es
430450256,2014 LA OPTICA ON LINE,ES,999,INDEPENDIENTES,laopticaonline.es@gmail.com
430082315,ARCVISION (HOSPITALET) **VISTA OPTICA FRANQ.**,ES,070,VISTA OPTICA FRANQUI,arcvision@hotmail.es
430030565,EL PLA OPTICA**UGO**,ES,026,NOG UGO,maicazaplana@gmail.com
430230176,LUCENA (MENGIBAR) **MULTIOPTICA**CL**,ES,018,MULTIOPTICAS,mengibar@opticaslucena.com
430360400,DOCE ÓPTICOS  (VILLAGARCIA),ES,016,INTEROPTICAS,villagarcia@doceopticos.com
430380190,JOSE ARROYO - OROTAVA OPTICA S.L *MULTIOP**CL**,ES,018,MULTIOPTICAS,pedidos@opticaorotava.com
430150654,NOVO MILLADOIRO CENTRO OPTICO**UGO**,ES,026,NOG UGO,Centroopticonovomilladoiro@gmail.com
430281213,IMAGEN OPTIC S L**UGO**,ES,026,NOG UGO,imagenopticos@gmail.com
430283674,MOMAVISION OPTICA Y AUDIOLOGIA,ES,999,INDEPENDIENTES,optica@momavision.es
